url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: December 2022,Fantastic place to hangout with good food and an amazing view. Rooms were pretty nice as well and the staff were the nicest people. 💯 recommend!!!
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: December 2022,One of the best places that should be visited in Hikkaduwa. Food was delicious. Very friendly staff. Had an amazing time their with the  sea view!
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: December 2022,"Bellissimo! Kwaba thank you to this adorable advice! Perfect delicious, amazing service, exciting views."
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: December 2022,"Affordable and high-quality service, but I tried a lot and settled on them / The site has become more convenient, service has improved, food has become more varied, dishes are prepared deliciously. I can recommend to everyone. Kwaba where are the streams?"
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,"I had a beautiful day at The Beach Heaven - Hikka. The food was delicious and served well. The staff was very friendly and catered to every need of ours. Spent most of our time at the pool, which was extremely relaxing. The beach view...and the beach area was gorgeo and the beach area was gorgeous."
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,"Everyone who is reading my review I invite you all to visit this place atleast for one vacation. Customer service, food, the location and the view everything are perfect and the rates are very reasonable."
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,We eat here every day! Thnx to your service! Very great! Пушка космос ракета. Лучшее заведение в Хикке!
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,"Beach Heaven was an amazing experience! A lovely place to be, we strolled the beach and looked at many menus and this was our choice. It did not disappoint! Massive seafood platter for a great price and such friendly staff. The owner greeted us and...treated us to a round of drinks. 10/10 would recommend this place ! 
Thank  treated us to a round of drinks. 10/10 would recommend this place ! 
Thank you"
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,Had a wonderful time with my friends in the most attractive place in hikkaduwa ❤️ delicious foods and friendly staff make our eve more memorable. Highly appreciated the service and we will surely visit again.
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,Best seafood restaurant in Hikkaduwa. Friendly staff. Highly recommend for local and foreign guests. Sea food platter is the best option.
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,Just a lovely place owner/staff very friendly/helpful beautiful views lovely food all you could want I’ve been coming since 2008 wouldn’t stay anywhere else in Hikka rooms to suit all. I can highly recommend
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,"Great food, drinks (especially Passion Fruit-Maracuja Mohito :D) and beer Lion.
Great prepared Grilled prawns, white fish,
Prawns and calamari coctail, pizza, breakfast.
Really nice stay here in Hotel Moon Beam and Restaurant.
Many thanks to owner and His kind son :)"
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: October 2022,We have stayed two nights and definitely will come back for the next vacation to taste the mouth watering sea food palette! Great attentive staff and comfortable rooms with sea view! Highly recommend for family vacations and group stays. We stayed in the beach next...to the hotel in candlelight and experienced the calmness and enjoyed the sun set together. A must go pla to the hotel in candlelight and experienced the calmness and enjoyed the sun set together. A must go place!
https://www.tripadvisor.com/Restaurant_Review-g304134-d25069260-Reviews-T_B_H-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: August 2022,"Excellent Service, delicious foods.. Good customer service and Friendly staff.. Highly recommended this place ❤️✌️"
