url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_40,Date of visit: February 2024,Good and tasty foods for reasonable prices. Rare place to visit with that quality in a town like nuwaraeliya. Nice place to eat in neat and tidy. Have a menu with different types of foods and drinks to select.
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_10,Date of visit: February 2024,Very bad at service in 2nd floor. They don’t respect their employees specially underage or young people working there is getting abused by the elders who work there.
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_10,Date of visit: December 2023,"We ordered Masala Thosa and Ulundu Wade. The tastes were awful. This is the worst Masala Those I ate in my life. Before covid when Sri Lankans chefs were their food was tasty. It is understood now Indian Chefs are preparing this awful food.
The...service was ok and the staff is service was ok and the staff is ok"
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_50,Date of visit: August 2023,"Food with authentic taste,served in warm condition .Their service is excellent .Sweet items are very special.Prices are very reasonable.Cheers 🍷✌"
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_40,Date of visit: September 2023,"Food was really great. Paneer Butter Masala was super. Experienced Ulundu Wadai with a mix of 3 different curries that I have not seen elsewhere. 
Place was packed."
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_50,Date of visit: June 2023,"First of all, the restaurant has been renovated and looks new and have an wonderful atmosphere now (June 2023). So, many of the pics that shows the old condition is actually a void. We been there twice and both times for breakfast upstairs. The food...was absolutely fresh and tasty, the atmosphere is amazing even though it gets really busy quickly. It's a must try restaurant for vegetarian food in Nuwaraeli was absolutely fresh and tasty, the atmosphere is amazing even though it gets really busy quickly. It's a must try restaurant for vegetarian food in Nuwaraeliya."
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_50,Date of visit: February 2022,"I was there with my family recently and had two meals and I must say we are super happy about everything! The food was awesome, and cannot complain about the service as well! They have a good range and I urge all to visit this...place once if you are in Nuwara Eliya, you will not be disappoint place once if you are in Nuwara Eliya, you will not be disappointed."
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_30,Date of visit: March 2022,"Local south Indian food.
Standard curries but not outstanding. Missing taste in coconut chutney. Simple local home cooking compared is much more tastier."
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_50,Date of visit: March 2022,"South Indian food here in Sri Lanka has become our holy grail since we landed in Colombo and travelled through to Kandy. It was only when we visited the Little England town of Nuwara Eliya that we found exactly what we were craving - the...best masala dosa in Sri Lanka to date!!
In a very busy lunch-time South Indian style restaurant, we ate the tastiest, spiciest and most value-for-money meal we’ve had since our arrival in a country we thought would have strong South Indian flavour influence and infiltration.
I would definitely recommend their masala dosas and masala chai!!
And despite their busyness, their service was outstandi best masala dosa in Sri Lanka to date!!
In a very busy lunch-time South Indian style restaurant, we ate the tastiest, spiciest and most value-for-money meal we’ve had since our arrival in a country we thought would have strong South Indian flavour influence and infiltration.
I would definitely recommend their masala dosas and masala chai!!
And despite their busyness, their service was outstanding!"
https://www.tripadvisor.com/Restaurant_Review-g608524-d3952796-Reviews-Sri_Ambaal-Nuwara_Eliya_Central_Province.html,bubble_50,Date of visit: March 2022,"Really authentic, local place with delicious food. The curries were some of the best we’ve had in Sri Lanka. The naans were also to die for. I had two…

The interior is as you would expect with a local Sri Lankan restaurant. 

Would highly recommend."
