url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_20,Date of visit: February 2024,Difficult location but fabulous views and a lovely balcony when finally there.  Well presented tables and caring welcome and initial service.  Only limited Sri Lankan dishes on the menu but looked promising.  But the food was less fusion and more confusion.  Fancy presentation with very...one dimensional flavouring and poor balance on the plates.  It was expensive by Sri Lankan standards and would be poor value in London or San Francisco.  We were very disappointed in what reviews indicated was one of the best restaurants in Kandy.  The patrons clearly value form over substance.  There are better restaurants for less than half the price in to one dimensional flavouring and poor balance on the plates.  It was expensive by Sri Lankan standards and would be poor value in London or San Francisco.  We were very disappointed in what reviews indicated was one of the best restaurants in Kandy.  The patrons clearly value form over substance.  There are better restaurants for less than half the price in town.
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_50,Date of visit: January 2024,"stunning views very high up over  over Kandy and excellent menu covering all sorts of Lankan and asian options

Staff were excellent and very attentive - very good value for the quality of cooking -highly recommend"
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_50,Date of visit: November 2023,"Had three amazing Sri Lankan meals over the course of two days. The only thing better than the food is the view! Healthy and delicious with flawless service, Theva was undoubtedly the highlight of our time in Sri Lanka!"
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_50,Date of visit: October 2023,"This Place is Amazing! It's relaxing, cool and very spacious! Whether you're going alone or with a group, it has the accommodations! I personally recommend the Prawn Lagoon Curry. and the Lemon and Mint Sorbet. The only Caveat is that the food may take some...time to arrive, but that is standard fare in Sri Lanka! Had a lovely visit to the country with my family! Definitely go here if you're in Kandy! Love, from Erode, Tamil Na time to arrive, but that is standard fare in Sri Lanka! Had a lovely visit to the country with my family! Definitely go here if you're in Kandy! Love, from Erode, Tamil Nadu."
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_50,Date of visit: June 2023,We stayed for 3 nights and absolutely loved it. The room was lovely and the food great. The views over Kandy were beautiful.
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_40,Date of visit: April 2023,"For awhile I've had my eye on Theva's! So on this trip to Kandy, I thought we'll look it up. We saw it featured in the review of the  5 best restaurants in Kandy too. We decided to make dinner reservations with Russell,who was very...helpful. Its a cosy place up on the hills of Hantana. The ride up in a tuk was quite an experience. The downside was that we had to arrange for a ride back at higher rates. The manager helped us to secure a ride back, which was a great help. Therefore we were able to relax and look around and drink in the lovely view.
The place was really beautiful, the view of the town, though nighttime was magical. I did wish we could hv gone during the day! 
The dining area had a lovely ambience. And the menu was available on the site, so we could order quickly. There was lovely music playing softly which added to the ambience.
For dinner we ordered, the  Hot butter Cuttlefish, served with onion garlic rice,  Grilled Chicken  with bbq sauce served with mash potato and boiled vegetables, and chicken onion masala
served with paratha bread and cucumber raita.  Ordered soft drinks too. 
 We enjoyed the flavourful dishes very much, but would hv liked it if the grilled Chicken was more succulent. 
Service was excellent and the manager and staff were very attentive to us. We'll definitely come again, for lunch so helpful. Its a cosy place up on the hills of Hantana. The ride up in a tuk was quite an experience. The downside was that we had to arrange for a ride back at higher rates. The manager helped us to secure a ride back, which was a great help. Therefore we were able to relax and look around and drink in the lovely view.
The place was really beautiful, the view of the town, though nighttime was magical. I did wish we could hv gone during the day! 
The dining area had a lovely ambience. And the menu was available on the site, so we could order quickly. There was lovely music playing softly which added to the ambience.
For dinner we ordered, the  Hot butter Cuttlefish, served with onion garlic rice,  Grilled Chicken  with bbq sauce served with mash potato and boiled vegetables, and chicken onion masala
served with paratha bread and cucumber raita.  Ordered soft drinks too. 
 We enjoyed the flavourful dishes very much, but would hv liked it if the grilled Chicken was more succulent. 
Service was excellent and the manager and staff were very attentive to us. We'll definitely come again, for lunch soon."
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_40,Date of visit: April 2023,"Staff were very welcoming and friendly. We stayed for 2 nights and had 2 amazing dinners.  The pool was only a plunge pool really and didn’t get the sun so was a little cool! 
Rooms were clean and tidy but would have benefited from a...headboard and side tables. The high view across Kandy were incredib headboard and side tables. The high view across Kandy were incredible."
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_50,Date of visit: March 2023,"Wonderful Mother’s Day home delivery! I ordered lunch, desert and a bouquet of flowers from the Uk to send to my mother in Kandy. All staff were super friendly, professional and helpful. I struggled to find a florist and they helped me by contacting a...florist and sorting the bouquet delivery on my behalf. Wonderful service, will definitely order aga florist and sorting the bouquet delivery on my behalf. Wonderful service, will definitely order again!"
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_50,Date of visit: January 2023,"We dined here with family and almost immediately we felt how attentive the staff was, knowledge about the menu and professional service. The food was  perfect in quantity, taste and style. Their homemade ice cream so good! Definitely stop-by if in Kandy."
https://www.tripadvisor.com/Restaurant_Review-g304138-d7256943-Reviews-Theva_Cuisine-Kandy_Kandy_District_Central_Province.html,bubble_50,Date of visit: December 2022,we ate here one of the best currys i ever had in my life. Special thanks to Sanjeewa who threated us very nice and was very friendly. We'll come back one day.
