url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: February 2024,"Decent food and cold beer very affordable price. The staff were nice, decent snack meal if you're near the airport it's great."
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: January 2024,"We had an excellent experience! Our visits to the restaurant, totaling four or five times, were consistently delightful. The milkshakes, pizza, rice, and pommes were all delicious. Notably, the establishment caters to foreigners by providing non-spicy food options, and their inclusion of Western-style coffee from...a coffee machine (believe me, it is a rare find in Sri Lanka 😵‍💫)

Additionally, the accommodation in the room was excellent. rooms are equipped with hot water, a hairdryer, WiFi, air conditioning, a kettle, tea, and even the luxury of readily available toilet paper 🙊🙊🙊. Our stay was truly enjoyable, and we appreciated the attention to detail in both the culinary offerings and the comfort of the rooms. Highly recommended a coffee machine (believe me, it is a rare find in Sri Lanka 😵‍💫)

Additionally, the accommodation in the room was excellent. rooms are equipped with hot water, a hairdryer, WiFi, air conditioning, a kettle, tea, and even the luxury of readily available toilet paper 🙊🙊🙊. Our stay was truly enjoyable, and we appreciated the attention to detail in both the culinary offerings and the comfort of the rooms. Highly recommended! 😊"
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: January 2024,"This the ever best place in this area. If U come here don't forget to come and eat hear. The people are so friendly, the service is excellent, food are the best here. I came here many time with my friends and had lunch and...dinner. The prices are super fair. And the best Caffe sofar I had in Sri Lanka. Everything is here so amazing. Thank you so much for everything. The atmosphere is awesome. ❤️❤ dinner. The prices are super fair. And the best Caffe sofar I had in Sri Lanka. Everything is here so amazing. Thank you so much for everything. The atmosphere is awesome. ❤️❤️❤️"
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: November 2023,"That guesthouse has a very professional Chef! Food here is very tasty, I enjoyed thank you so much! Room has worked AC and Fan also room was clear and it smelled fine! I will back in next time and will recommend to my friends"
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: March 2023,"Great food and everything was so clean .
Staff very friendly, next trip to sri Lanka we will eat here"
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: February 2023,"Nice people, good food and clean rooms and a good atmosphere. 
 Check in was fast and easy. Wifi needs improvement.

Thank you!"
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: February 2023,"We arrived in Sri Lanka and got a room there because it was close to the airport.
Not looking that much into it.

Well, let me tell you that, after some days travelling the country and trying other hotels, I can safely say this guest...house is going to raise up the bar of your expectations and you're going to have a hard time finding this quality in other places.

Wonderfull house in a wonderful place. Birds waking you up in the morning and crickets putting you to sleep.

Amazingly nice and kind personnel, local food with fresh ingredients, nice and clean commodities, a relaxing common space with pool table, tv, and whatnot.

And all that for a competitive price.

If you are staying around this locality, don't hesitate and stay the house is going to raise up the bar of your expectations and you're going to have a hard time finding this quality in other places.

Wonderfull house in a wonderful place. Birds waking you up in the morning and crickets putting you to sleep.

Amazingly nice and kind personnel, local food with fresh ingredients, nice and clean commodities, a relaxing common space with pool table, tv, and whatnot.

And all that for a competitive price.

If you are staying around this locality, don't hesitate and stay there."
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: January 2023,"We spend two days in the property, rooms are new, very clean, with ac and excellent hot water, the restaurant downstairs offers really tasty food local and international, staff very helpful and friendly too, and price extremely fair ! Thanks so much for your hospitality"
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: September 2022,"We stayed at the guest house for two nights and ate at the restaurant for one of them. We made use of the special of the day which was Jamaican patty with rice/chips. It was so tasty, great value and nicely presented. The host and...staff were so attentive and lovely. Wouldn’t hesitate to retu staff were so attentive and lovely. Wouldn’t hesitate to return."
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: September 2022,Got a lovely pizza with lots of toppings. Was asked for preference on chilis and herbs (basil/oregano etc.)
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: September 2022,"This is my favorite place in Srilanka!
Everything was perfect, clean, calm, the best food in the whole country so far and most specially the owner Gerry and the staff are friendly and so helpful.
I will surely  visit this place every time I go...to Srilan to Srilanka."
https://www.tripadvisor.com/Restaurant_Review-g297897-d16698583-Reviews-This_Is_It_Restaurant-Negombo_Western_Province.html,bubble_50,Date of visit: September 2022,wow  great time it was wonderful I really don't have words to say the food and the service was  very good I really like to go back this place thank you guys
