url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: March 2024,"I cannot even put this hotel and the service into words. Truly one of the most exceptional dining experiences of our lives. We came by for dinner and the whole experience - from wine on the beach to the best sushi and kottu weve ever...had - was just outstanding. We wete guided the whole evening by the exceptional Shirane who was gracious, attentive and paid special attention to our dietary needs. 10 sta had - was just outstanding. We wete guided the whole evening by the exceptional Shirane who was gracious, attentive and paid special attention to our dietary needs. 10 stars!"
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: March 2024,"Ultimate luxury in the most beautiful part of Sri Lanka. A must visit for those who love the finer things, bloody marvellous."
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: March 2024,"From Start to Finish pure excellence. Great service from the first second and extraordinary food, so good I smiled all night."
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: March 2024,"Amazing food, great Sushi variations and the best Kottu I ever had. Definitely recommend it to everyone staying in Tangalle"
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: February 2024,"What an experience, staff are incredible and the food tastes amazing. 

Everyone in the restaurant goes out of their way to make sure you have a special evening. 

Visit if you have the opportunity"
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: February 2024,"We visited Verala 3 times during our stay at the Anantara. I really can't speak highly enough about every aspect of the restaurant. The service, food & ambience were all fabulous. The standard menu has a fantastic variety of options. We also did the Teppanyaki,...which was a fantastic and intimate dining experience. A special mention to Rizvi and Kalindu who looked after us during our visits and made us feel like VIPs. Thank you and we will certainly be ba which was a fantastic and intimate dining experience. A special mention to Rizvi and Kalindu who looked after us during our visits and made us feel like VIPs. Thank you and we will certainly be back!"
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: February 2024,"Beautifully prepared food in an amazing setting with the sound of waves accompanying your meal.  We went three nights in a row while staying at the Anantara and loved every meal.  What made it extra special was the excellent service we received from our waiter,...Rizvi who went out of his way to make our meals special.  His recommendation of the lagoon prawns was probably one of the best (and biggest portions) of prawns I ever had.  Oh so sweet!  But everything from the Sri Lankan curries to the sushi was simply fantast Rizvi who went out of his way to make our meals special.  His recommendation of the lagoon prawns was probably one of the best (and biggest portions) of prawns I ever had.  Oh so sweet!  But everything from the Sri Lankan curries to the sushi was simply fantastic."
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: February 2024,"This spot is superb for dinner. We were taken care of by the main in charge Rizvi. Lovely ambience, lovely host and amazing food."
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_10,Date of visit: January 2024,"We walked past the restaurant on the beach and thought it looked beautiful. We made a reservation in the restaurant for dinner two days later. We were instructed to enter through the main gate (from the road). 
When we arrived we got rejected by the...security guard, who told us that the restaurant was for hotel guests only. Our good arguments and the note from the restaurant staff on their own stationary were useless. 
It was a bad experience since we were looking forward to eating at the restaura security guard, who told us that the restaurant was for hotel guests only. Our good arguments and the note from the restaurant staff on their own stationary were useless. 
It was a bad experience since we were looking forward to eating at the restaurant."
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: December 2023,"Amazing experience. The dîner with the family was Wonderful. The team professionnal and lovely.
I enjoy this night with my family."
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: December 2023,Very very good restaurant - great Sri Lanka teppanyaki experience. Will be great to return. Next time going to stay here also
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: November 2023,"Amazing place, amazing people. All so nice. Also you should definitely try the dynamite sushis !!! Best ones i have ever had"
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: November 2023,"Delicious food. And Amazing service, especially “Pavitran”, he made sure that our experience to be more than excellent. 
This place is recommended to anyone who comes here👍👍"
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: October 2023,"We were  here for drinks, food and sheesha . Kavindu , namesh and pavitran took really good care of us . They were really good host . We will definitely come back since they made us feel like home :)"
https://www.tripadvisor.com/Restaurant_Review-g304142-d11801261-Reviews-Verala-Tangalle_Southern_Province.html,bubble_50,Date of visit: October 2023,"Great food, perfect service (big thank you to Kalindu our waiter!!!) and really tasty drinks and cocktails at the Bar. Staff is so friendly and nice we felt very welcomed the whole time :)"
https://www.tripadvisor.com/Restaurant_Review-g304142-d10549314-Reviews-Deshan_Homestay_Restaurant-Tangalle_Southern_Province.html,bubble_50,Date of visit: February 2022,Beautiful and clean room with balcony & A/C. Lovely location close to Goyambokka beach. Friendly family provided us with breakfast and tuk tuk. Really good value for money and we even had a peacock visit us on our balcony. I would definitely recommend this place.
https://www.tripadvisor.com/Restaurant_Review-g304142-d10549314-Reviews-Deshan_Homestay_Restaurant-Tangalle_Southern_Province.html,bubble_40,Date of visit: February 2020,"We stayed here last year and liked it so much that we came back this year. We had a relaxing stay at the end of a busy trip around the north of the island. We had an upstairs room.  Everything was very clean and the...room was comfortable and spacious with air conditioning, fan and mosquito net. We especially liked having the balcony area to sit on when we returned from the beach, which is just a few minutes walk away. Breakfast was tasty with large portions of eggs toast and fruit, or you can order Sri Lankan breakfast the night before. We also ate there several evenings and the food was delicious and plentiful. The family are very friendly and helpful and we really enjoyed our st room was comfortable and spacious with air conditioning, fan and mosquito net. We especially liked having the balcony area to sit on when we returned from the beach, which is just a few minutes walk away. Breakfast was tasty with large portions of eggs toast and fruit, or you can order Sri Lankan breakfast the night before. We also ate there several evenings and the food was delicious and plentiful. The family are very friendly and helpful and we really enjoyed our stay."
https://www.tripadvisor.com/Restaurant_Review-g304142-d10549314-Reviews-Deshan_Homestay_Restaurant-Tangalle_Southern_Province.html,bubble_50,Date of visit: February 2020,"We were staying in a hotel nearby but decided to visit here for dinner as wanted some authentic Sri Lankan food. The reviews looked great so thought we’d try. We were not disappointed, the food was absolutely amazing. 
The family were all so kind and...seemed so genuinely happy to have guests for dinner 

We had the vegetable kottu, and it was the best one we had throughout our trip in Sri Lanka. Prices were incredibly reasonable for the quality of food that you receive. 
Certainly recommend this place to anybody in the ar seemed so genuinely happy to have guests for dinner 

We had the vegetable kottu, and it was the best one we had throughout our trip in Sri Lanka. Prices were incredibly reasonable for the quality of food that you receive. 
Certainly recommend this place to anybody in the area!"
https://www.tripadvisor.com/Restaurant_Review-g304142-d10549314-Reviews-Deshan_Homestay_Restaurant-Tangalle_Southern_Province.html,bubble_40,Date of visit: February 2019,"The family who run this were friendly and helpful. The room and bathroom were very clean and the bed was very comfortable. We had a fan but the nights were very hot and air con would have been an advantage. There was a unit in...the room but it didn’t appear to be working, you may have been able to pay extra for it, we didn’t ask. There was also a balcony area to sit out on. 
Breakfast was good with fresh fruits, eggs, lots of toast and tea
We also ate there a couple of evenings and the food was very good. 
The homestay is only a few minutes walk to the beach and a couple of minutes walk up to the main road. There are other restaurants close by. 
Would definitely recomm the room but it didn’t appear to be working, you may have been able to pay extra for it, we didn’t ask. There was also a balcony area to sit out on. 
Breakfast was good with fresh fruits, eggs, lots of toast and tea
We also ate there a couple of evenings and the food was very good. 
The homestay is only a few minutes walk to the beach and a couple of minutes walk up to the main road. There are other restaurants close by. 
Would definitely recommend"
https://www.tripadvisor.com/Restaurant_Review-g304142-d10549314-Reviews-Deshan_Homestay_Restaurant-Tangalle_Southern_Province.html,bubble_50,Date of visit: January 2019,We went twice to this restaurant. That is not something we usualy do during holiday but the fish is very very good and service is nice :-)
