url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_40,Date of visit: March 2024,"The best food I have had in Sri Lanka. The curries were outstanding and the management  were engaging. Prawn curry was excellent, as we're the beetroot and veg 'drumstick' curries.

Real local food, with spices locally grown. 

Would 100% recommend."
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,"Cosy place with hospitable people. Chicken curry is a must to try! For entertainment they have dogs with puppies and monkeys on the trees near to the restaurant, adorable)"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,"Probably the best restaurant we found during our trip in Sri Lanka. 
The food is amazing, very tasty (we highly recommand the avocado curry and the fish), the owners are so nice. We went to diner there two nights… a little peace of fresh air...in this quite crowded city with lots of tourist and lot of touristical restaurants. 
If you are around Unawatuna, you MUST go !
Thanks again in this quite crowded city with lots of tourist and lot of touristical restaurants. 
If you are around Unawatuna, you MUST go !
Thanks again 🙏🏻"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,"The food was so delicious I came here four times in a row, I had the grilled calamari, prawns, fish and sweet chicken through out the days, their chips are homemade and sweet chicken was my favorite of them all so much flavors and first...time I see some one using herbs like rosemary,dill and thyme 
I wish I could fit wasantha in my pocket to take her home with time I see some one using herbs like rosemary,dill and thyme 
I wish I could fit wasantha in my pocket to take her home with me"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,"Amazing food with great vibe the best sri lankan food we had while our whole tour, highly recommending the family special chicken wrapped in leaves 

Don't forget to ask to cuddle with the puppies 😉"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,I have never seen such delicious food from such a friendly and welcoming team in Sri. We ate fish in leaves - very tasty! I recommend)
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,We had the best time here and most definitely the best homemade Sri Lankan food of our trip! Amazingly generous and sweet hosts and a great atmosphere. Would highly recommend anyone this place.
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,"Best Sri Lankan food ever <3 The food is amazing, the vibe is really nice and the staff is amazing! I truly recommend this place!!"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,"Wasantha’s cooking class was excellent! She is so nice and an expert at cooking Sri Lankan cuisine. We made many different curries with potatoes, pineapple, eggplant, cauliflower and tuna. We also made rice. All were sooo delicious. After we finished making food, we sat down...all together and ate the food. Highly highly recommended!! all together and ate the food. Highly highly recommended!! ❤️"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,Wasantha's cooking class was great! It was a small group of people (no more than 5 including myself). She was an amazing host and the experience of buying the food from the market was fantastic. She essentially gave us the choice of what we would...be cooking and the meal itself after the hard labour was well worth  be cooking and the meal itself after the hard labour was well worth it!
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,"The food at this charming family-run restaurant was absolutely divine! During our stay in Unawatuna, we had the pleasure of dining there for three consecutive nights. Each dish we tried was incredibly fresh and bursting with flavour. It was definitely one of the highlights of...our tr our trip!"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,This spot is great for a nice evening with traditonal Sri Lankan Food. Taste the Rice with four different vegetables! Very delicious!
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2023,"We unfortunately found this gem only on our last day but we like to think of it as the most colourful firework at the end of a show! We ordered four different dishes (we were a family of four, including two little kids) and it...would be hard to choose the best one. They were all delicious and I must say the food is only part of the wonderful time we had at Wasantha's! 

To start with, it's a family-run restaurant and all meals are cooked on the spot. Allow some extra waiting time, it's worth it! We were lucky enough to have a very pleasant chat with one of the waiters (Wasantha's daughter) and to also meet her husband: all lovely people, who offered to help us in many ways. 
We got a comprehensive and detailed explanation of how the dishes were prepared (one of them was even a signature dish, created by Wasantha) as they also run cooking classes there. 
Eventually, we had to leave due to the kids getting tired in the evening, but we could have easily stayed there chatting for quite some more time! 

We couldn't be thankful enough to them for having closed our journey in such a great w would be hard to choose the best one. They were all delicious and I must say the food is only part of the wonderful time we had at Wasantha's! 

To start with, it's a family-run restaurant and all meals are cooked on the spot. Allow some extra waiting time, it's worth it! We were lucky enough to have a very pleasant chat with one of the waiters (Wasantha's daughter) and to also meet her husband: all lovely people, who offered to help us in many ways. 
We got a comprehensive and detailed explanation of how the dishes were prepared (one of them was even a signature dish, created by Wasantha) as they also run cooking classes there. 
Eventually, we had to leave due to the kids getting tired in the evening, but we could have easily stayed there chatting for quite some more time! 

We couldn't be thankful enough to them for having closed our journey in such a great way!"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,"We came upon this restaurant based on reviews on TA, truly amazing we tried the jumbo prawns on waiter’s recommendation, the food was so amazingly delicious, freshly made with rightful amounts of spices and herbs, wine they serve here is Devine, Iranka was very professional,...very friendly staff and fabulous service 
Would highly recomm very friendly staff and fabulous service 
Would highly recommend"
https://www.tripadvisor.com/Restaurant_Review-g644047-d13302859-Reviews-Wasantha_s_Sri_Lanka_Cuisine-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,"We had an incredible dinner at Wasanthas! The food was delicious. We had the four curries and fish curry, finished it off with banana fritters. Would recommend this place to anyone staying in unawatuna!!"
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,"The food in Coconut Style is exceptional. The ingredients are so fresh and delicious. We had devilled prawns, a kottu, grilled chicken and basket chicken. The staff are super friendly and the setting perfect. Certainly the best food we have had in Unawatuna"
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,The food is absolutely delicious and you are made to feel at home. The lady that runs the restaurant couldn’t be more accommodating - nothing was a problem for her and her team. The food is reasonably priced and the speed of service is very...good. We visited twice in 5 days and loved both of our dishes. Must vis good. We visited twice in 5 days and loved both of our dishes. Must visit.
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2023,Such a lovely restaurant with amazing food at a very reasonable price and lovely people! A hidden gem and one of our favourites in Unawatuna. The jackfruit kottu and mango lassi is the best!
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_10,Date of visit: July 2023,"We was here about 21-00 12.07.2023 because of big rating on booking. With a very hungry child (6 y.o.). For children we took: 1 salad (tomatoes and cucumber), 1 chicken rice. They cooked our meal for about 40 minutes. When i came and told them,...they bring all together. My daugher cannot eat the salade because of home souse (spicy), then she cannot eat chicken rice. Come on! Is it so difficult to hear your clients and do, what they ask? So my mark will be only 1 star, because of chef comes to us, and said, that we adk something wrong. 
P.s. meal for adults was not tasty. Total price was 10 750 rp. For 3 piese of main meal, 1 salade, and be they bring all together. My daugher cannot eat the salade because of home souse (spicy), then she cannot eat chicken rice. Come on! Is it so difficult to hear your clients and do, what they ask? So my mark will be only 1 star, because of chef comes to us, and said, that we adk something wrong. 
P.s. meal for adults was not tasty. Total price was 10 750 rp. For 3 piese of main meal, 1 salade, and beer."
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: May 2023,"I was only in unawantuna for 1 day and was looking for some local food. After reading trip advisor we decided here. I had tom yum soup and noodles
My husband had a prawn cocktail and jumbo prawns.
It was all amazing. The best Tom...yum soup I've ever had. The jumbo prawns were even bigger than expected. My husband said they were amazing.  This cost us just over 7000 lkr about £20 in England. Wish I was there longer so I could try the whole me yum soup I've ever had. The jumbo prawns were even bigger than expected. My husband said they were amazing.  This cost us just over 7000 lkr about £20 in England. Wish I was there longer so I could try the whole menu."
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: May 2023,"The best sea food i had ever tried in srilanka , the staff are amazing and friendly ,we visited this restaurant, and it was the restaurant for those people they are hungry and they are looking for local sea food taste. The best"
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: May 2023,"We visited this restaurant more than 3 timew and it was still worth it and very tasty , and they really friendly staff as a family business, service was amazing atmosphere was the best"
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2023,"Cosy restaurant with lovely atmosphere, delicious and fresh food, friendly and welcoming staff, we had amazing dinner."
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2023,My most favourite meal we’ve had in Sri Lanka. Good variety of food & offer vegan options also. The man who cooked & served was so nice! Very helpful at explaining the dishes. Best homemade ginger beer too!!!
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: December 2022,"Delicious food (Jakcfruti Kottu), uncredible tasty soups (Seafood, Tom Yum)... Lovely Lassi.. Fast, cheerful friendly service. I can recommand!"
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: December 2022,We ordered a vegetable Kottu and a rice curry. It was by far the best Kottu we eat this trip and also the rice curry was very tasty. Fast and friendly.
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: November 2022,Whenever I crave an authentic Sri Lankan rice and curry made with love I go to coconutstyle. Staff is lovely and the autosphere is relaxed and cosy. Highly recommended ❤️
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: October 2022,"The Coconut Style is the best resturant in Sri Lanka! 
The food ist so delicious, fresh and the best Fish As well. 
The owners are a very lovely Family! 
And the Restaurant is very cozy. 
I love the place!"
https://www.tripadvisor.com/Restaurant_Review-g644047-d12066532-Reviews-Coconut_Style-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: June 2022,"Always fantastic service and tasty food at coconut style! Highly recommend the jackfruit kottu, healthier alternative to kottu but still tastes delicious. Also their seafood platter is great, the crab is huge and fresh! Traditional Sri Lankan curry is also a hit with the mango...chutney and poppadoms! Everything is well priced, I guarantee you will love it and go back again and aga chutney and poppadoms! Everything is well priced, I guarantee you will love it and go back again and again!"
