url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,"Amazing! Had a great iced coffee and iced tea (loved that the tea didn’t have sugar in it). 
Tried fish and chips and it was really tasty, also a really big portion - I suggest to share it with your partner :) the same goes...to avocado toast. 
All the food going to the tables looked really tasty and all the portions were pretty big - worth the money. 
You can eat inside (with AC) or outside to avocado toast. 
All the food going to the tables looked really tasty and all the portions were pretty big - worth the money. 
You can eat inside (with AC) or outside :)"
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,"We enjoyed Salty's so much, we had brunch there 3 times.
It is such a lovely, ambient spot and the way the roof thatch is intertwined with greenery, it casts lovely shaddows across the restaurant.
The staff are lovely.
The smoothies are to die for....We tried a different meal each time and everything was excellent.
We even bought some of the incense sticks as the smell when you enter the restaurant is divine.
Our only crticism is that they do not open for dinner - otherwise we would have visited even mor We tried a different meal each time and everything was excellent.
We even bought some of the incense sticks as the smell when you enter the restaurant is divine.
Our only crticism is that they do not open for dinner - otherwise we would have visited even more!!"
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,A pleasant cafe for laid-back excellent quality and innovative meals that cater for all tastes. Located on the beach side of Galle Road.
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: January 2024,"Had an absolutely fantastic breakfast on our last morning! Amazing pancakes with bacon for one and egg burger for the other. Smoothies and coffee were great too

Best was the chilled ambience and great decor.

Wish we had visited earlier and managed to a second...vi visit"
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: January 2024,Where good food neets perfection! And absolute delight for the taste buds. Highly recommend diving into their menu for a flavorful experience!
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_20,Date of visit: January 2024,"This establishment charges you for using your own bank card to pay for the meal! 
Which I think is ridiculous; given the pricing of the food.
It would be good if they inform you BEFORE the meal that cash is the preferred method of payment."
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: January 2024,"I will really recommend this café. The people working there are so nice and friendly. The food is amazing, i loved the French toast, teriyaki and milo milkshake. The place also have a really unique and good vibe and it feels so relaxing to be...the there."
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: January 2024,Such a great spot with a great vibe for a feed and browse of some nice surf apparel and globally recognised surf boards! Left with a full belly and nice board.
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_30,Date of visit: January 2024,"This is a popular place halfway down Hikkaduwa Beach - pretty packed when we arrived on New Year’s Day. Service was friendly and menu looked great, but then it took ages to put in our order, and then we were told they’d run out of...one of the things we’d ordered, and then it took ages for drinks to come, and then only three food orders came and the last order came 30 mins later after lots of chasing… it’s a shame, as the food was good, some great smoothies and alcohol free options and a nice vibe, but we won’t go back for the failed order delivery… if you get everything at the same time, you’ll probably enjoy this, but maybe avoid busy times as they struggle t one of the things we’d ordered, and then it took ages for drinks to come, and then only three food orders came and the last order came 30 mins later after lots of chasing… it’s a shame, as the food was good, some great smoothies and alcohol free options and a nice vibe, but we won’t go back for the failed order delivery… if you get everything at the same time, you’ll probably enjoy this, but maybe avoid busy times as they struggle then"
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: December 2023,"Amazing fresh meals! Best spot for breakfast, really relaxed vibe. Friendly staff & gluten free options."
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_30,Date of visit: December 2023,"Setting is lovely, good menu options the pork burger was lovely however, the staff were more interested in girls at another bar who weirdly came over and hugged and whispered to each other right in front of us which was quite awkward and discussing their...social lives for after their shifts. Asked the server for something and rather than get it he disappeared to the bar next door. All very strange and think the staff could do with some training in customer service and etiquet social lives for after their shifts. Asked the server for something and rather than get it he disappeared to the bar next door. All very strange and think the staff could do with some training in customer service and etiquette."
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_50,Date of visit: December 2023,"Great food and fantastic service. Food is really, really good and good options for vegans. Highly recommend.the staff there are awesome, professional and super friendly ❤️"
https://www.tripadvisor.com/Restaurant_Review-g304134-d11965894-Reviews-Salty_Swamis_Cafe_Surf_Shop-Hikkaduwa_Galle_District_Southern_Province.html,bubble_40,Date of visit: December 2023,"Very different to any other ""Cafe"" we visited whilst in Sri Lanka. I think we're probably their oldest customers as attracts surfers, beach goers and trendy tourists. We sat in the air conditioned section and had coffee, a little strong for our taste, but lovely...setting with access to the beach and efficient service. 
Probably the most expensive cafe we visited on our trip, but you can see why when you vis setting with access to the beach and efficient service. 
Probably the most expensive cafe we visited on our trip, but you can see why when you visit."
