url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2024,We had a nice dinner and drinks there. Great rice and curry and tasty cocktails! Must try: the arrack sour! We also liked the variety of juices
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2024,"A hidden 💎 gem !! Absaloutley the best food I have tried in Sri Lanka 🇱🇰!! They do local dishes, Seafood,Steak and many different cuisine!! We tried 90 percent of the menu apart from the fish as I don't like fish!! The taste just amazed...our taste buds!!! Not one wrong meal we where here 6 weeks after travelling most of Sri Lanka. 
The staff are second to none! They made us feel like family after a couple of visits!! They actually found us walking home one day as we had left our phone on the table and wouldn't except a tip !!
Cleanliness attention to detail 👌 
They went over and beyond also giving us information on the dishes!!  This is far the best restaurant !!! 5 star plus!! 🌟 🌟 our taste buds!!! Not one wrong meal we where here 6 weeks after travelling most of Sri Lanka. 
The staff are second to none! They made us feel like family after a couple of visits!! They actually found us walking home one day as we had left our phone on the table and wouldn't except a tip !!
Cleanliness attention to detail 👌 
They went over and beyond also giving us information on the dishes!!  This is far the best restaurant !!! 5 star plus!! 🌟 🌟🌟🌟🌟"
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: October 2023,"A fantastic place, and fantastic food (not least the local Sri Lankan food). But the staff is what makes this place something really special."
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: October 2023,"Amazing location by the beach with delicious food at any time of the day, breakfast, lunch and dinner. 

There’s a wide choice of dishes for all tastes,  whether you like vegeterian, meat or traditional seafood dishes.

The prices might seem high at first but the...servings were big, so overall fair prices.

The staff and restaurant  head were very kind, polite and attentive, we made many friends he servings were big, so overall fair prices.

The staff and restaurant  head were very kind, polite and attentive, we made many friends here."
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2023,"Sea food plate and  also auhentic Sri Lankan curry, everything is good in the restaurant.  They serve double sea food plates, with a lot of crabs, langoustines etc."
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: January 2023,"My friend and I had dinner here both on Christmas Eve and New Year's Eve.  Absolutely incredible experience.  Good food and good service.  Since it was during two holidays, they had a little extra entertainment and music.  Really recommend a visit here."
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_20,Date of visit: November 2022,We were recommended this restaurant but in all honesty it is nothing special and quite pricey for Sri Lanka. Our mezzo platter starter of humous was good but main courses were tasteless and disappointing. Not really worth the effort of finding it etc
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: August 2022,Absolutely wonderful food. Our tour group of 15 people all raved about their food. I had seafood and it was beautifully cooked. The pizza proved a lovely break from traditional curries. Service was very attentive and could not be faulted. I was very impressed.
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2022,"Fab restaurant, right on the beach and perfect location for watching the sunset. Had Fish in Banana Leaf, wow, fantastic flavour, you’ve got to try it"
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2022,"We saw the recommendation on Tripadvisor and thought we would try it , I’m glad we did . The food and service were great , the best meal of the holiday , we sat at a table on the beach listening to the waves and...watching little crabs wandering about in the sand . We had 2 courses , 2 glasses of wine and 2 large beers all for £36 , which for the quality was cheap , if we had more time we would definitely go bac watching little crabs wandering about in the sand . We had 2 courses , 2 glasses of wine and 2 large beers all for £36 , which for the quality was cheap , if we had more time we would definitely go back ."
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: February 2022,"Well, 2 years on from the pandemic and I finally had the pleasure of returning to coco la mer. 

Still easily the best restaurant in Unawatuna in a lovely, beachside setting and with an extensive menu. 

Local specialities, seafood and international options are all available....Brilliant cocktails and a comprehensive wine list sit alongside the food offering. 

Service is still exemplary.

Yes, still the best upmarket fine dining in Unawatu Brilliant cocktails and a comprehensive wine list sit alongside the food offering. 

Service is still exemplary.

Yes, still the best upmarket fine dining in Unawatuna!"
https://www.tripadvisor.com/Restaurant_Review-g644047-d5929129-Reviews-CocoBay_La_Mer_Beach_Restaurant-Unawatuna_Galle_District_Southern_Province.html,bubble_50,Date of visit: March 2020,"I love Unawatuna, great location, good bars and many restaurants. However there is a distinct lack of upmarket restaurants.

CocoBay La Mer solves that.

This romantic restaurant, with amble tables both inside and outside is the perfect location for a romantic last night meal.

The...food is excellent and the service lives up to it's setting and the quality of the food.

An extensive wine list sits alongside an impressive coctail selection.

Overall very highly recommended. You wont be disapoint food is excellent and the service lives up to it's setting and the quality of the food.

An extensive wine list sits alongside an impressive coctail selection.

Overall very highly recommended. You wont be disapointed!"
