url,review_rating,review_date,review
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: March 2024,Good service! He was really friendly and was attentive to us. He even took time to continously  check on us if everything was okay and if we needed anything. Superb guy!
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: March 2024,Miran gave us great service helped so much couldn’t have asked for better service. He was friendly and lovely to talk to 10 out of 10 service.
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: January 2024,"I got the reservation done through Chaminda and he made the process very smooth for me. Also, Lakshitha looked after us on the day we hosted the party by providing the best service.More"
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_40,Date of visit: February 2024,"It was my first visit and truely excited with all the nice people,music,pool side and almost every arrangement in the restaurant on this special day.
Thank you Sumudu Hasaranga for all your assistance.More"
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: February 2024,Had an amazing first valentines together with amazing food! The band was really good too! Had a stellar night and will be definitely coming back again!More
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: December 2023,Very good service and friendly staff will come back for sure and advise everyone to join to one of those amazing parties ...good food....  good drinks... the barmen make us delicious whisky sour... thanks Hashan.More
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: December 2023,"Amazing spot for great food and drinks.  Fantastic ambiance and atmosphere 
Service of the waiters is top !!!!!
Great live music band a must do!!!!More"
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: December 2023,I would like to take a moment to appreciate the friendly service provided by the F&B host Mr. Sumudu. Great service with good quality.More
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: January 2024,"Wonderful service in a beautiful setting. Highly recommend the deviled cashews. 

Short stay while attending an educational conference.More"
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: January 2024,The place is a vibe. Staff is super friendly and helpful. Gotta hand it over to Chaminda and Iroshan along with Paul and the Boys for providing a stellar service. It's basically homely and entertaining and been partying here for the longest time and had...zero issues when it comes to entertaining hospitality and accomodating. Highly recommend to start your night or end it without a do zero issues when it comes to entertaining hospitality and accomodating. Highly recommend to start your night or end it without a doubt
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: January 2024,"The food and beverages at this establishment are exceptional. It's advisable to make a reservation, particularly if you're considering a visit on a Friday or over the weekend. The ambiance is wonderful, offering a peaceful retreat despite its central city location. While the service is...commendable, do note that there may be moments when summoning a waiter takes a bit longer than expect commendable, do note that there may be moments when summoning a waiter takes a bit longer than expected."
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: January 2024,We loved the atmosphere and the food. We stayed one night at the Hilton Hotel and we spent the evening at the Sunset Blu bar. We love the band that played the music which made our night special. We would like to specially thank Sumudu...for the wonderful service and for looking after us and he’s very friendly and very kind. We both enjoyed our stay at Hilton Colombo. Thank  for the wonderful service and for looking after us and he’s very friendly and very kind. We both enjoyed our stay at Hilton Colombo. Thank you
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: January 2024,The place and food were excellent. Lakshitha gave an exceptional service. Highly recommend this place!More
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: December 2023,"We came for Xmas Dinner , and it is excellent ! No other words to explain !! Very Tdsty, absolutely delicious food , very good service too..our server Lakshitha looked after us..We had a very good time..I  have to thank the chef Raaji and Sanath...and the manager Chaminda for the excellent food and the servic and the manager Chaminda for the excellent food and the service ."
https://www.tripadvisor.com/Restaurant_Review-g293962-d23047950-Reviews-Sunsetblu-Colombo_Western_Province.html,bubble_50,Date of visit: December 2023,"Lakshitha service is excellent,the Christmas dinner at here was truly exceptional. The attentive service provided by the staff added warmth to the festive atmosphere. The culinary delights served were not only delectable but also beautifully presented, showcasing the chef's skill. The ambiance, adorned with festive...decorations, created a perfect backdrop for a memorable evening. Overall, it was a delightful experience, and I commend your team for their dedication to providing an outstanding dining experience during the holiday seas decorations, created a perfect backdrop for a memorable evening. Overall, it was a delightful experience, and I commend your team for their dedication to providing an outstanding dining experience during the holiday season."
